month,state_name,contact_mode,age_group,gender,scam_category,amount_lost,reports,state
2025-06-01,Victoria,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Phishing scams,0.0,13,VIC
2025-10-01,Victoria,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Phishing scams,0.0,6,VIC
2025-09-01,Victoria,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Phishing scams,0.0,1,VIC
2025-02-01,Victoria,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Phishing scams,0.0,10,VIC
2025-01-01,Victoria,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Phishing scams,0.0,6,VIC
2025-11-01,Victoria,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Phishing scams,0.0,4,VIC
2025-05-01,Victoria,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Phishing scams,0.0,2,VIC
2025-01-01,Victoria,Email,Unspecified,Female,Phishing scams,749.0,126,VIC
2025-02-01,Victoria,Email,Unspecified,Female,Phishing scams,649.95,99,VIC
2025-03-01,Victoria,Email,Unspecified,Female,Phishing scams,62.84,115,VIC
2025-04-01,Victoria,Email,Unspecified,Female,Phishing scams,3300.0,118,VIC
2025-05-01,Victoria,Email,Unspecified,Female,Phishing scams,25000.0,158,VIC
2025-06-01,Victoria,Email,Unspecified,Female,Phishing scams,0.0,104,VIC
2025-07-01,Victoria,Email,Unspecified,Female,Phishing scams,1600.0,121,VIC
2025-08-01,Victoria,Email,Unspecified,Female,Phishing scams,880.68,102,VIC
2025-09-01,Victoria,Email,Unspecified,Female,Phishing scams,30253.0,106,VIC
2025-10-01,Victoria,Email,Unspecified,Female,Phishing scams,800.0,92,VIC
2025-11-01,Victoria,Email,Unspecified,Female,Phishing scams,0.0,89,VIC
2025-01-01,Victoria,Email,Unspecified,Male,Phishing scams,0.0,114,VIC
2025-02-01,Victoria,Email,Unspecified,Male,Phishing scams,0.0,115,VIC
2025-03-01,Victoria,Email,Unspecified,Male,Phishing scams,0.0,130,VIC
2025-04-01,Victoria,Email,Unspecified,Male,Phishing scams,0.0,130,VIC
2025-05-01,Victoria,Email,Unspecified,Male,Phishing scams,0.0,138,VIC
2025-06-01,Victoria,Email,Unspecified,Male,Phishing scams,0.0,127,VIC
2025-07-01,Victoria,Email,Unspecified,Male,Phishing scams,3389.77,144,VIC
2025-08-01,Victoria,Email,Unspecified,Male,Phishing scams,0.0,137,VIC
2025-09-01,Victoria,Email,Unspecified,Male,Phishing scams,0.0,145,VIC
2025-10-01,Victoria,Email,Unspecified,Male,Phishing scams,0.0,122,VIC
2025-11-01,Victoria,Email,Unspecified,Male,Phishing scams,0.0,91,VIC
2025-01-01,Victoria,Email,65 and over,Female,Phishing scams,7.99,201,VIC
2025-02-01,Victoria,Email,65 and over,Female,Phishing scams,0.0,196,VIC
2025-03-01,Victoria,Email,65 and over,Female,Phishing scams,46392.69,136,VIC
2025-04-01,Victoria,Email,65 and over,Female,Phishing scams,0.0,126,VIC
2025-05-01,Victoria,Email,65 and over,Female,Phishing scams,4995.0,107,VIC
2025-06-01,Victoria,Email,65 and over,Female,Phishing scams,22960.0,123,VIC
2025-07-01,Victoria,Email,65 and over,Female,Phishing scams,0.0,150,VIC
2025-08-01,Victoria,Email,65 and over,Female,Phishing scams,0.0,137,VIC
2025-09-01,Victoria,Email,65 and over,Female,Phishing scams,250.0,119,VIC
2025-10-01,Victoria,Email,65 and over,Female,Phishing scams,92.66,91,VIC
2025-11-01,Victoria,Email,65 and over,Female,Phishing scams,0.0,81,VIC
2025-01-01,Victoria,Email,65 and over,X (Indeterminate/Intersex/Unspecified),Phishing scams,0.0,2,VIC
2025-01-01,Victoria,Email,65 and over,Male,Phishing scams,0.0,279,VIC
2025-02-01,Victoria,Email,65 and over,Male,Phishing scams,105775.0,304,VIC
2025-03-01,Victoria,Email,65 and over,Male,Phishing scams,0.0,253,VIC
2025-04-01,Victoria,Email,65 and over,Male,Phishing scams,0.0,232,VIC
2025-05-01,Victoria,Email,65 and over,Male,Phishing scams,0.0,200,VIC
2025-06-01,Victoria,Email,65 and over,Male,Phishing scams,648.0,199,VIC
2025-07-01,Victoria,Email,65 and over,Male,Phishing scams,0.0,217,VIC
2025-08-01,Victoria,Email,65 and over,Male,Phishing scams,1300.0,204,VIC
2025-09-01,Victoria,Email,65 and over,Male,Phishing scams,0.0,213,VIC
2025-10-01,Victoria,Email,65 and over,Male,Phishing scams,0.0,132,VIC
2025-11-01,Victoria,Email,65 and over,Male,Phishing scams,0.0,108,VIC
2025-01-01,Queensland,Email,65 and over,Male,Phishing scams,0.0,201,QLD
2025-02-01,Queensland,Email,65 and over,Male,Phishing scams,50000.0,243,QLD
2025-03-01,Queensland,Email,65 and over,Male,Phishing scams,0.0,159,QLD
2025-04-01,Queensland,Email,65 and over,Male,Phishing scams,47866.76,208,QLD
2025-05-01,Queensland,Email,65 and over,Male,Phishing scams,0.0,184,QLD
2025-06-01,Queensland,Email,65 and over,Male,Phishing scams,3500000.0,145,QLD
2025-07-01,Queensland,Email,65 and over,Male,Phishing scams,0.0,179,QLD
2025-08-01,Queensland,Email,65 and over,Male,Phishing scams,0.0,167,QLD
2025-09-01,Queensland,Email,65 and over,Male,Phishing scams,0.0,196,QLD
2025-10-01,Queensland,Email,65 and over,Male,Phishing scams,0.0,127,QLD
2025-11-01,Queensland,Email,65 and over,Male,Phishing scams,2511.64,118,QLD
2025-01-01,Queensland,Email,65 and over,Female,Phishing scams,301.89,84,QLD
2025-02-01,Queensland,Email,65 and over,Female,Phishing scams,0.0,91,QLD
2025-03-01,Queensland,Email,65 and over,Female,Phishing scams,0.0,74,QLD
2025-04-01,Queensland,Email,65 and over,Female,Phishing scams,1600.0,110,QLD
2025-05-01,Queensland,Email,65 and over,Female,Phishing scams,0.0,78,QLD
2025-06-01,Queensland,Email,65 and over,Female,Phishing scams,0.1,77,QLD
2025-07-01,Queensland,Email,65 and over,Female,Phishing scams,0.0,103,QLD
2025-08-01,Queensland,Email,65 and over,Female,Phishing scams,24642.0,78,QLD
2025-09-01,Queensland,Email,65 and over,Female,Phishing scams,15000.0,85,QLD
2025-10-01,Queensland,Email,65 and over,Female,Phishing scams,3000.0,78,QLD
2025-11-01,Queensland,Email,65 and over,Female,Phishing scams,0.0,71,QLD
2025-10-01,Queensland,Email,65 and over,X (Indeterminate/Intersex/Unspecified),Phishing scams,0.0,1,QLD
2025-09-01,Queensland,Email,65 and over,X (Indeterminate/Intersex/Unspecified),Phishing scams,0.0,1,QLD
2025-05-01,Queensland,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Phishing scams,0.0,11,QLD
2025-08-01,Queensland,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Phishing scams,1000.0,11,QLD
2025-11-01,Queensland,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Phishing scams,0.0,5,QLD
2025-07-01,Queensland,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Phishing scams,0.0,11,QLD
2025-09-01,Queensland,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Phishing scams,0.0,2,QLD
2025-06-01,Queensland,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Phishing scams,0.0,3,QLD
2025-10-01,Queensland,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Phishing scams,0.0,8,QLD
2025-02-01,Queensland,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Phishing scams,0.0,5,QLD
2025-03-01,Queensland,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Phishing scams,0.0,2,QLD
2025-04-01,Queensland,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Phishing scams,0.0,2,QLD
2025-01-01,Queensland,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Phishing scams,0.0,5,QLD
2025-01-01,Queensland,Email,Unspecified,Male,Phishing scams,4200.0,93,QLD
2025-02-01,Queensland,Email,Unspecified,Male,Phishing scams,0.0,94,QLD
2025-03-01,Queensland,Email,Unspecified,Male,Phishing scams,0.0,92,QLD
2025-04-01,Queensland,Email,Unspecified,Male,Phishing scams,0.0,93,QLD
2025-05-01,Queensland,Email,Unspecified,Male,Phishing scams,0.0,94,QLD
2025-06-01,Queensland,Email,Unspecified,Male,Phishing scams,0.0,84,QLD
2025-07-01,Queensland,Email,Unspecified,Male,Phishing scams,0.0,103,QLD
2025-08-01,Queensland,Email,Unspecified,Male,Phishing scams,0.0,89,QLD
2025-09-01,Queensland,Email,Unspecified,Male,Phishing scams,24909.0,107,QLD
2025-10-01,Queensland,Email,Unspecified,Male,Phishing scams,14266.56,87,QLD
2025-11-01,Queensland,Email,Unspecified,Male,Phishing scams,800.0,60,QLD
2025-01-01,Queensland,Email,Unspecified,Female,Phishing scams,0.0,96,QLD
2025-02-01,Queensland,Email,Unspecified,Female,Phishing scams,1081.44,100,QLD
2025-03-01,Queensland,Email,Unspecified,Female,Phishing scams,0.0,132,QLD
2025-04-01,Queensland,Email,Unspecified,Female,Phishing scams,0.0,128,QLD
2025-05-01,Queensland,Email,Unspecified,Female,Phishing scams,0.0,103,QLD
2025-06-01,Queensland,Email,Unspecified,Female,Phishing scams,32.0,88,QLD
2025-07-01,Queensland,Email,Unspecified,Female,Phishing scams,0.0,79,QLD
2025-08-01,Queensland,Email,Unspecified,Female,Phishing scams,0.0,102,QLD
2025-09-01,Queensland,Email,Unspecified,Female,Phishing scams,0.0,93,QLD
2025-10-01,Queensland,Email,Unspecified,Female,Phishing scams,0.0,72,QLD
2025-11-01,Queensland,Email,Unspecified,Female,Phishing scams,0.0,62,QLD
2025-01-01,Queensland,Email,55 - 64,Female,Phishing scams,1.0,57,QLD
2025-02-01,Queensland,Email,55 - 64,Female,Phishing scams,0.0,43,QLD
2025-03-01,Queensland,Email,55 - 64,Female,Phishing scams,1555.24,93,QLD
2025-04-01,Queensland,Email,55 - 64,Female,Phishing scams,48273.0,88,QLD
2025-05-01,Queensland,Email,55 - 64,Female,Phishing scams,1570.0,83,QLD
2025-06-01,Queensland,Email,55 - 64,Female,Phishing scams,0.0,59,QLD
2025-07-01,Queensland,Email,55 - 64,Female,Phishing scams,0.0,55,QLD
2025-08-01,Queensland,Email,55 - 64,Female,Phishing scams,0.0,42,QLD
2025-09-01,Queensland,Email,55 - 64,Female,Phishing scams,0.0,76,QLD
2025-10-01,Queensland,Email,55 - 64,Female,Phishing scams,86786.0,51,QLD
2025-11-01,Queensland,Email,55 - 64,Female,Phishing scams,354.0,51,QLD
2025-01-01,Queensland,Email,55 - 64,Male,Phishing scams,0.0,44,QLD
2025-02-01,Queensland,Email,55 - 64,Male,Phishing scams,0.0,59,QLD
2025-03-01,Queensland,Email,55 - 64,Male,Phishing scams,0.0,51,QLD
2025-04-01,Queensland,Email,55 - 64,Male,Phishing scams,0.0,53,QLD
2025-05-01,Queensland,Email,55 - 64,Male,Phishing scams,0.0,46,QLD
2025-06-01,Queensland,Email,55 - 64,Male,Phishing scams,0.0,34,QLD
2025-07-01,Queensland,Email,55 - 64,Male,Phishing scams,13675.38,42,QLD
2025-08-01,Queensland,Email,55 - 64,Male,Phishing scams,110.0,38,QLD
2025-09-01,Queensland,Email,55 - 64,Male,Phishing scams,0.0,39,QLD
2025-10-01,Queensland,Email,55 - 64,Male,Phishing scams,0.0,31,QLD
2025-11-01,Queensland,Email,55 - 64,Male,Phishing scams,0.0,16,QLD
2025-01-01,Queensland,Email,45 - 54,Female,Phishing scams,567.99,33,QLD
2025-02-01,Queensland,Email,45 - 54,Female,Phishing scams,0.0,39,QLD
2025-03-01,Queensland,Email,45 - 54,Female,Phishing scams,5000.0,32,QLD
2025-04-01,Queensland,Email,45 - 54,Female,Phishing scams,0.0,24,QLD
2025-05-01,Queensland,Email,45 - 54,Female,Phishing scams,0.0,18,QLD
2025-06-01,Queensland,Email,45 - 54,Female,Phishing scams,0.0,23,QLD
2025-07-01,Queensland,Email,45 - 54,Female,Phishing scams,0.0,18,QLD
2025-08-01,Queensland,Email,45 - 54,Female,Phishing scams,2249.84,26,QLD
2025-09-01,Queensland,Email,45 - 54,Female,Phishing scams,0.0,23,QLD
2025-10-01,Queensland,Email,45 - 54,Female,Phishing scams,0.0,22,QLD
2025-11-01,Queensland,Email,45 - 54,Female,Phishing scams,3528.0,15,QLD
2025-01-01,Queensland,Email,45 - 54,Male,Phishing scams,0.0,19,QLD
2025-02-01,Queensland,Email,45 - 54,Male,Phishing scams,0.0,18,QLD
2025-03-01,Queensland,Email,45 - 54,Male,Phishing scams,0.0,20,QLD
2025-04-01,Queensland,Email,45 - 54,Male,Phishing scams,174.0,18,QLD
2025-05-01,Queensland,Email,45 - 54,Male,Phishing scams,39.25,20,QLD
2025-06-01,Queensland,Email,45 - 54,Male,Phishing scams,366.99,18,QLD
2025-07-01,Queensland,Email,45 - 54,Male,Phishing scams,0.0,15,QLD
2025-08-01,Queensland,Email,45 - 54,Male,Phishing scams,0.0,16,QLD
2025-09-01,Queensland,Email,45 - 54,Male,Phishing scams,0.0,9,QLD
2025-10-01,Queensland,Email,45 - 54,Male,Phishing scams,0.0,5,QLD
2025-11-01,Queensland,Email,45 - 54,Male,Phishing scams,2000.0,8,QLD
2025-05-01,Queensland,Email,45 - 54,X (Indeterminate/Intersex/Unspecified),Phishing scams,0.0,1,QLD
2025-04-01,Queensland,Email,45 - 54,X (Indeterminate/Intersex/Unspecified),Phishing scams,0.0,2,QLD
2025-02-01,Queensland,Email,45 - 54,X (Indeterminate/Intersex/Unspecified),Phishing scams,0.0,1,QLD
2025-06-01,Queensland,Email,35 - 44,Male,Phishing scams,0.0,13,QLD
2025-03-01,Queensland,Email,35 - 44,Male,Phishing scams,0.0,6,QLD
2025-08-01,Queensland,Email,35 - 44,Male,Phishing scams,0.0,5,QLD
2025-07-01,Queensland,Email,35 - 44,Male,Phishing scams,0.0,15,QLD
2025-01-01,Queensland,Email,35 - 44,Male,Phishing scams,300.0,8,QLD
2025-04-01,Queensland,Email,35 - 44,Male,Phishing scams,0.0,7,QLD
2025-09-01,Queensland,Email,35 - 44,Male,Phishing scams,0.0,4,QLD
2025-05-01,Queensland,Email,35 - 44,Male,Phishing scams,0.0,12,QLD
2025-02-01,Queensland,Email,35 - 44,Male,Phishing scams,0.0,8,QLD
2025-10-01,Queensland,Email,35 - 44,Male,Phishing scams,9900.0,6,QLD
2025-11-01,Queensland,Email,35 - 44,Male,Phishing scams,0.0,5,QLD
2025-03-01,Queensland,Email,35 - 44,Female,Phishing scams,0.0,9,QLD
2025-07-01,Queensland,Email,35 - 44,Female,Phishing scams,0.0,10,QLD
2025-10-01,Queensland,Email,35 - 44,Female,Phishing scams,159.27,11,QLD
2025-09-01,Queensland,Email,35 - 44,Female,Phishing scams,0.0,11,QLD
2025-05-01,Queensland,Email,35 - 44,Female,Phishing scams,12200.0,13,QLD
2025-01-01,Queensland,Email,35 - 44,Female,Phishing scams,0.0,12,QLD
2025-02-01,Queensland,Email,35 - 44,Female,Phishing scams,0.0,8,QLD
2025-11-01,Queensland,Email,35 - 44,Female,Phishing scams,824.0,7,QLD
2025-08-01,Queensland,Email,35 - 44,Female,Phishing scams,0.0,19,QLD
2025-06-01,Queensland,Email,35 - 44,Female,Phishing scams,0.0,12,QLD
2025-04-01,Queensland,Email,35 - 44,Female,Phishing scams,1632.91,9,QLD
2025-08-01,Queensland,Email,25 - 34,Female,Phishing scams,475.5,8,QLD
2025-09-01,Queensland,Email,25 - 34,Female,Phishing scams,0.0,7,QLD
2025-07-01,Queensland,Email,25 - 34,Female,Phishing scams,0.0,7,QLD
2025-03-01,Queensland,Email,25 - 34,Female,Phishing scams,0.0,6,QLD
2025-02-01,Queensland,Email,25 - 34,Female,Phishing scams,0.0,5,QLD
2025-06-01,Queensland,Email,25 - 34,Female,Phishing scams,0.0,7,QLD
2025-01-01,Queensland,Email,25 - 34,Female,Phishing scams,498.28,6,QLD
2025-04-01,Queensland,Email,25 - 34,Female,Phishing scams,10000.0,7,QLD
2025-10-01,Queensland,Email,25 - 34,Female,Phishing scams,0.0,9,QLD
2025-05-01,Queensland,Email,25 - 34,Female,Phishing scams,0.0,7,QLD
2025-07-01,Queensland,Email,25 - 34,Male,Phishing scams,0.0,3,QLD
2025-09-01,Queensland,Email,25 - 34,Male,Phishing scams,0.0,6,QLD
2025-04-01,Queensland,Email,25 - 34,Male,Phishing scams,0.0,4,QLD
2025-08-01,Queensland,Email,25 - 34,X (Indeterminate/Intersex/Unspecified),Phishing scams,0.0,1,QLD
2025-03-01,Queensland,Email,25 - 34,Male,Phishing scams,0.0,6,QLD
2025-10-01,Queensland,Email,25 - 34,Male,Phishing scams,0.0,3,QLD
2025-11-01,Queensland,Email,25 - 34,Male,Phishing scams,0.0,4,QLD
2025-04-01,Queensland,Email,25 - 34,X (Indeterminate/Intersex/Unspecified),Phishing scams,0.0,1,QLD
2025-08-01,Queensland,Email,25 - 34,Male,Phishing scams,0.0,3,QLD
2025-01-01,Queensland,Email,25 - 34,Male,Phishing scams,0.0,4,QLD
2025-02-01,Queensland,Email,25 - 34,Male,Phishing scams,0.0,2,QLD
2025-05-01,Queensland,Email,25 - 34,Male,Phishing scams,0.0,1,QLD
2025-06-01,Queensland,Email,25 - 34,Male,Phishing scams,0.0,1,QLD
2025-01-01,Queensland,Email,18 - 24,Female,Phishing scams,0.0,3,QLD
2025-05-01,Queensland,Email,18 - 24,Female,Phishing scams,0.0,2,QLD
2025-10-01,Queensland,Email,18 - 24,Female,Phishing scams,0.0,3,QLD
2025-02-01,Queensland,Email,18 - 24,Male,Phishing scams,0.0,3,QLD
2025-10-01,Queensland,Email,18 - 24,Male,Phishing scams,0.0,2,QLD
2025-02-01,Queensland,Email,18 - 24,Female,Phishing scams,0.0,6,QLD
2025-06-01,Queensland,Email,18 - 24,Male,Phishing scams,0.0,3,QLD
2025-07-01,Queensland,Email,18 - 24,Male,Phishing scams,0.0,2,QLD
2025-07-01,Queensland,Email,18 - 24,Female,Phishing scams,5500.0,4,QLD
2025-11-01,Queensland,Email,18 - 24,Male,Phishing scams,3500.0,2,QLD
2025-03-01,Queensland,Email,18 - 24,Female,Phishing scams,0.0,6,QLD
2025-06-01,Queensland,Email,18 - 24,Female,Phishing scams,0.0,2,QLD
2025-08-01,Queensland,Email,18 - 24,Female,Phishing scams,99.0,3,QLD
2025-04-01,Queensland,Email,18 - 24,Male,Phishing scams,1600.0,2,QLD
2025-09-01,Queensland,Email,18 - 24,Female,Phishing scams,6021.39,2,QLD
2025-10-01,Queensland,Email,Under 18,Male,Phishing scams,0.0,1,QLD
2025-11-01,Queensland,Email,Under 18,Female,Phishing scams,0.0,1,QLD
2025-04-01,Queensland,Email,18 - 24,X (Indeterminate/Intersex/Unspecified),Phishing scams,0.0,1,QLD
2025-04-01,Queensland,Email,18 - 24,Female,Phishing scams,0.0,3,QLD
2025-01-01,Queensland,Email,18 - 24,Male,Phishing scams,0.0,1,QLD
2025-01-01,Queensland,Email,Under 18,Male,Phishing scams,0.0,1,QLD
2025-06-01,Queensland,Email,Under 18,Female,Phishing scams,0.0,1,QLD
2025-03-01,Queensland,Email,Under 18,Female,Phishing scams,0.0,1,QLD
2025-09-01,Queensland,Email,Under 18,Female,Phishing scams,0.0,1,QLD
2025-03-01,Queensland,Email,18 - 24,Male,Phishing scams,0.0,1,QLD
2025-08-01,Queensland,Email,Under 18,Male,Phishing scams,0.0,1,QLD
2025-03-01,Queensland,Email,18 - 24,X (Indeterminate/Intersex/Unspecified),Phishing scams,0.0,1,QLD
2025-05-01,Queensland,Email,18 - 24,Male,Phishing scams,0.0,1,QLD
2025-08-01,Queensland,Email,18 - 24,Male,Phishing scams,0.0,1,QLD
2025-04-01,Queensland,Email,Under 18,Female,Phishing scams,0.0,1,QLD
2025-09-01,Western Australia,Email,18 - 24,Male,Phishing scams,0.0,2,WA
2025-09-01,Western Australia,Email,18 - 24,Female,Phishing scams,0.0,2,WA
2025-03-01,Western Australia,Email,18 - 24,X (Indeterminate/Intersex/Unspecified),Phishing scams,0.0,1,WA
2025-06-01,Western Australia,Email,18 - 24,Female,Phishing scams,0.0,1,WA
2025-07-01,Western Australia,Email,18 - 24,Female,Phishing scams,3200.0,4,WA
2025-01-01,Western Australia,Email,18 - 24,Male,Phishing scams,0.0,3,WA
2025-01-01,Western Australia,Email,Under 18,Female,Phishing scams,0.0,1,WA
2025-03-01,Western Australia,Email,18 - 24,Male,Phishing scams,0.0,1,WA
2025-09-01,Western Australia,Email,Under 18,Male,Phishing scams,92.0,2,WA
2025-07-01,Western Australia,Email,18 - 24,Male,Phishing scams,0.0,1,WA
2025-03-01,Western Australia,Email,Under 18,Female,Phishing scams,0.0,1,WA
2025-10-01,Western Australia,Email,18 - 24,Female,Phishing scams,0.0,3,WA
2025-05-01,Western Australia,Email,18 - 24,Male,Phishing scams,0.0,4,WA
2025-01-01,Western Australia,Email,18 - 24,Female,Phishing scams,0.0,4,WA
2025-03-01,Western Australia,Email,18 - 24,Female,Phishing scams,0.0,1,WA
2025-04-01,Western Australia,Email,18 - 24,Female,Phishing scams,0.0,2,WA
2025-04-01,Western Australia,Email,18 - 24,Male,Phishing scams,0.0,2,WA
2025-08-01,Western Australia,Email,18 - 24,Female,Phishing scams,915.0,3,WA
2025-06-01,Western Australia,Email,Under 18,Male,Phishing scams,0.0,1,WA
2025-05-01,Western Australia,Email,18 - 24,Female,Phishing scams,0.0,3,WA
2025-02-01,Western Australia,Email,Under 18,Male,Phishing scams,0.0,1,WA
2025-08-01,Western Australia,Email,Under 18,Male,Phishing scams,0.0,1,WA
2025-02-01,Western Australia,Email,18 - 24,Female,Phishing scams,0.0,1,WA
2025-08-01,Western Australia,Email,18 - 24,Male,Phishing scams,0.0,1,WA
2025-08-01,Western Australia,Email,25 - 34,Male,Phishing scams,5104.92,7,WA
2025-08-01,Western Australia,Email,25 - 34,Female,Phishing scams,0.0,3,WA
2025-03-01,Western Australia,Email,25 - 34,Female,Phishing scams,0.0,6,WA
2025-01-01,Western Australia,Email,25 - 34,Female,Phishing scams,0.0,5,WA
2025-02-01,Western Australia,Email,25 - 34,Female,Phishing scams,0.0,3,WA
2025-11-01,Western Australia,Email,25 - 34,Male,Phishing scams,0.0,4,WA
2025-06-01,Western Australia,Email,25 - 34,Female,Phishing scams,0.0,4,WA
2025-07-01,Western Australia,Email,25 - 34,Female,Phishing scams,0.0,2,WA
2025-09-01,Western Australia,Email,25 - 34,Male,Phishing scams,0.0,2,WA
2025-10-01,Western Australia,Email,25 - 34,Male,Phishing scams,0.0,4,WA
2025-07-01,Western Australia,Email,25 - 34,Male,Phishing scams,0.0,2,WA
2025-05-01,Western Australia,Email,25 - 34,Male,Phishing scams,0.0,1,WA
2025-09-01,Western Australia,Email,25 - 34,Female,Phishing scams,0.0,4,WA
2025-05-01,Western Australia,Email,25 - 34,Female,Phishing scams,0.0,9,WA
2025-04-01,Western Australia,Email,25 - 34,Male,Phishing scams,0.0,4,WA
2025-11-01,Western Australia,Email,25 - 34,Female,Phishing scams,0.0,5,WA
2025-02-01,Western Australia,Email,25 - 34,Male,Phishing scams,0.0,1,WA
2025-03-01,Western Australia,Email,25 - 34,Male,Phishing scams,0.0,5,WA
2025-01-01,Western Australia,Email,25 - 34,Male,Phishing scams,0.0,2,WA
2025-10-01,Western Australia,Email,25 - 34,Female,Phishing scams,0.0,2,WA
2025-02-01,Western Australia,Email,35 - 44,Male,Phishing scams,0.0,6,WA
2025-11-01,Western Australia,Email,35 - 44,Male,Phishing scams,0.0,5,WA
2025-03-01,Western Australia,Email,35 - 44,Male,Phishing scams,1400000.0,12,WA
2025-01-01,Western Australia,Email,35 - 44,Male,Phishing scams,0.0,3,WA
2025-08-01,Western Australia,Email,35 - 44,Male,Phishing scams,0.0,6,WA
2025-10-01,Western Australia,Email,35 - 44,Male,Phishing scams,0.0,2,WA
2025-06-01,Western Australia,Email,35 - 44,Male,Phishing scams,0.0,6,WA
